AS: 20712, node_degree: 335, IP_prefix: 217.169.0.0/19
AS: 20714, node_degree: 2, IP_prefix: 195.214.196.0/22
AS: 20722, node_degree: 9, IP_prefix: 217.156.46.0/24
AS: 20723, node_degree: 2, IP_prefix: 217.115.240.0/20
AS: 20730, node_degree: 1, IP_prefix: 188.191.168.0/21
AS: 20731, node_degree: 10, IP_prefix: 94.159.124.0/22
AS: 20738, node_degree: 325, IP_prefix: 217.199.176.0/20
AS: 20746, node_degree: 9, IP_prefix: 217.169.126.0/23
AS: 20751, node_degree: 3, IP_prefix: 195.62.26.0/23
AS: 20755, node_degree: 1, IP_prefix: 193.104.26.0/24
AS: 20756, node_degree: 5, IP_prefix: 185.65.56.0/24
AS: 20764, node_degree: 1326, IP_prefix: 185.121.71.0/24
AS: 20766, node_degree: 30, IP_prefix: 80.67.160.0/19
AS: 20771, node_degree: 22, IP_prefix: 212.72.155.0/24
AS: 20773, node_degree: 35, IP_prefix: 217.115.141.0/24
AS: 20776, node_degree: 1, IP_prefix: 217.175.180.0/22
AS: 20783, node_degree: 22, IP_prefix: 212.79.0.0/18
AS: 20799, node_degree: 318, IP_prefix: 195.5.175.0/24
AS: 20804, node_degree: 688, IP_prefix: 213.172.160.0/19
AS: 20807, node_degree: 7, IP_prefix: 185.45.60.0/22
AS: 20810, node_degree: 16, IP_prefix: 213.135.208.0/20
AS: 20811, node_degree: 40, IP_prefix: 217.199.0.0/19
AS: 20815, node_degree: 3, IP_prefix: 80.64.47.0/24
AS: 20830, node_degree: 20, IP_prefix: 217.194.64.0/20
AS: 20836, node_degree: 23, IP_prefix: 217.171.32.0/24
AS: 20842, node_degree: 1, IP_prefix: 217.27.43.0/24
AS: 20845, node_degree: 4, IP_prefix: 217.197.176.0/20
AS: 20847, node_degree: 25, IP_prefix: 195.62.82.0/23
AS: 20848, node_degree: 1, IP_prefix: 185.134.205.0/24
AS: 20849, node_degree: 23, IP_prefix: 217.22.196.0/22
AS: 20850, node_degree: 20, IP_prefix: 188.230.124.0/24
AS: 20852, node_degree: 1, IP_prefix: 217.21.60.0/24
AS: 20853, node_degree: 248, IP_prefix: 193.104.99.0/24
AS: 20857, node_degree: 29, IP_prefix: 194.88.230.0/23
AS: 20860, node_degree: 346, IP_prefix: 217.194.212.0/24
AS: 20861, node_degree: 1, IP_prefix: 194.68.229.0/24
AS: 20866, node_degree: 2, IP_prefix: 91.190.64.0/20
AS: 20870, node_degree: 17, IP_prefix: 89.16.126.0/23
AS: 20873, node_degree: 3, IP_prefix: 212.68.170.0/23
AS: 20875, node_degree: 8, IP_prefix: 212.39.96.0/19
AS: 20880, node_degree: 3, IP_prefix: 185.9.224.0/22
AS: 20884, node_degree: 4, IP_prefix: 195.5.186.0/24
AS: 20886, node_degree: 32, IP_prefix: 217.76.96.0/20
AS: 20893, node_degree: 7, IP_prefix: 217.27.96.0/20
AS: 20895, node_degree: 3, IP_prefix: 185.20.133.0/24
AS: 20900, node_degree: 13, IP_prefix: 213.190.95.0/24
AS: 20902, node_degree: 1, IP_prefix: 194.0.184.0/24
AS: 20904, node_degree: 2, IP_prefix: 188.64.0.0/21
AS: 20910, node_degree: 7, IP_prefix: 217.199.96.0/19
AS: 20911, node_degree: 29, IP_prefix: 185.95.249.0/24
AS: 20912, node_degree: 30, IP_prefix: 212.66.123.0/24
AS: 20915, node_degree: 322, IP_prefix: 217.25.0.0/20
AS: 20919, node_degree: 2, IP_prefix: 217.198.95.0/24
AS: 20924, node_degree: 7, IP_prefix: 193.42.14.0/24
AS: 20926, node_degree: 3, IP_prefix: 212.208.150.0/24
AS: 20928, node_degree: 13, IP_prefix: 217.139.128.0/17
AS: 20932, node_degree: 905, IP_prefix: 217.169.144.0/20
AS: 20934, node_degree: 1, IP_prefix: 195.34.196.0/22
AS: 20940, node_degree: 603, IP_prefix: 220.227.183.0/24
AS: 20942, node_degree: 1, IP_prefix: 193.203.235.0/24
AS: 20946, node_degree: 1, IP_prefix: 80.79.79.0/24
AS: 20952, node_degree: 324, IP_prefix: 217.138.0.0/16
AS: 20953, node_degree: 17, IP_prefix: 185.114.51.0/24
AS: 20956, node_degree: 33, IP_prefix: 185.178.4.0/22
AS: 20959, node_degree: 1, IP_prefix: 217.223.128.0/17
AS: 20960, node_degree: 49, IP_prefix: 213.199.192.0/18
AS: 20963, node_degree: 1, IP_prefix: 185.88.228.0/22
AS: 20965, node_degree: 102, IP_prefix: 62.40.96.0/19
AS: 20969, node_degree: 21, IP_prefix: 129.192.36.0/23
AS: 20973, node_degree: 1, IP_prefix: 185.110.160.0/22
AS: 20984, node_degree: 7, IP_prefix: 194.11.78.0/23
AS: 20985, node_degree: 6, IP_prefix: 217.197.204.0/22
AS: 20986, node_degree: 8, IP_prefix: 185.112.16.0/22
AS: 21003, node_degree: 1, IP_prefix: 62.240.53.0/24
AS: 21005, node_degree: 1, IP_prefix: 185.110.239.0/24
AS: 21011, node_degree: 228, IP_prefix: None/None
AS: 21013, node_degree: 51, IP_prefix: 212.52.192.0/19
AS: 21017, node_degree: 3, IP_prefix: 95.32.192.0/18
AS: 21021, node_degree: 252, IP_prefix: 217.172.224.0/19
AS: 21030, node_degree: 8, IP_prefix: 185.195.170.0/24
AS: 21034, node_degree: 2, IP_prefix: 212.43.112.0/20
AS: 21040, node_degree: 6, IP_prefix: 213.196.128.0/18
AS: 21042, node_degree: 10, IP_prefix: 197.158.127.0/24
AS: 21050, node_degree: 24, IP_prefix: 193.169.130.0/23
AS: 21051, node_degree: 1, IP_prefix: 208.87.95.0/24
AS: 21056, node_degree: 11, IP_prefix: 213.182.64.0/19
AS: 21057, node_degree: 1, IP_prefix: 80.84.159.0/24
AS: 21064, node_degree: 4, IP_prefix: 213.184.28.0/22
AS: 21069, node_degree: 5, IP_prefix: 185.46.56.0/24
AS: 21099, node_degree: 11, IP_prefix: 213.221.160.0/19
AS: 21100, node_degree: 1, IP_prefix: 217.12.218.0/24
AS: 21101, node_degree: 8, IP_prefix: 193.109.32.0/21
AS: 21103, node_degree: 3, IP_prefix: 80.83.225.0/24
AS: 21104, node_degree: 1, IP_prefix: 185.86.193.0/24
AS: 21105, node_degree: 1, IP_prefix: 80.89.12.0/22
AS: 21107, node_degree: 2, IP_prefix: 217.23.192.0/20
AS: 21109, node_degree: 6, IP_prefix: 185.180.16.0/22
AS: 21123, node_degree: 1, IP_prefix: 193.109.91.0/24
AS: 21127, node_degree: 86, IP_prefix: 212.22.64.0/24
AS: 21131, node_degree: 1, IP_prefix: 193.108.170.0/23
AS: 21132, node_degree: 2, IP_prefix: None/None
AS: 21140, node_degree: 6, IP_prefix: 185.212.88.0/23
AS: 21141, node_degree: 6, IP_prefix: 193.200.209.0/24
AS: 21150, node_degree: 6, IP_prefix: 217.115.72.0/21
AS: 21151, node_degree: 1, IP_prefix: 194.79.20.0/22
AS: 21155, node_degree: 5, IP_prefix: 213.171.68.0/23
AS: 21156, node_degree: 11, IP_prefix: 85.9.251.0/27
AS: 21159, node_degree: 1, IP_prefix: 185.182.80.0/22
AS: 21161, node_degree: 20, IP_prefix: 194.121.11.0/24
AS: 21171, node_degree: 1, IP_prefix: 185.227.124.0/22
AS: 21176, node_degree: 2, IP_prefix: 217.172.0.0/20
AS: 21183, node_degree: 16, IP_prefix: 217.73.128.0/20
AS: 21189, node_degree: 3, IP_prefix: 193.109.163.0/24
AS: 21191, node_degree: 4, IP_prefix: 185.2.184.0/22
AS: 21195, node_degree: 25, IP_prefix: 217.13.224.0/19
AS: 21211, node_degree: 2, IP_prefix: 213.159.33.0/24
AS: 21215, node_degree: 2, IP_prefix: None/None
AS: 21219, node_degree: 334, IP_prefix: 195.211.151.26/32
AS: 21221, node_degree: 27, IP_prefix: 212.29.160.0/19
AS: 21226, node_degree: 1, IP_prefix: 80.91.192.0/20
AS: 21229, node_degree: 1, IP_prefix: None/None
AS: 21230, node_degree: 1, IP_prefix: 193.110.216.0/21
AS: 21232, node_degree: 6, IP_prefix: 213.160.32.0/19
AS: 21236, node_degree: 1, IP_prefix: 217.21.51.0/24
AS: 21243, node_degree: 1, IP_prefix: 212.2.106.0/23
AS: 21244, node_degree: 208, IP_prefix: 62.181.0.0/19
AS: 21245, node_degree: 1, IP_prefix: 31.3.4.0/24
AS: 21246, node_degree: 6, IP_prefix: 185.78.224.0/22
AS: 21250, node_degree: 1, IP_prefix: 217.27.160.0/19
AS: 21257, node_degree: 1, IP_prefix: 194.106.216.0/23
AS: 21261, node_degree: 4, IP_prefix: 91.246.224.0/19
AS: 21263, node_degree: 34, IP_prefix: 217.24.192.0/20
AS: 21267, node_degree: 319, IP_prefix: 195.26.50.0/23
AS: 21274, node_degree: 7, IP_prefix: 95.130.80.0/21
AS: 21277, node_degree: 18, IP_prefix: 185.216.8.0/22
AS: 21282, node_degree: 3, IP_prefix: 80.241.0.0/20
AS: 21283, node_degree: 1, IP_prefix: 188.64.24.0/21
AS: 21293, node_degree: 1, IP_prefix: 185.97.188.0/22
AS: 21294, node_degree: 14, IP_prefix: 217.156.99.0/24
AS: 21299, node_degree: 9, IP_prefix: 213.109.220.0/22
AS: 21305, node_degree: 1, IP_prefix: 217.21.53.0/24
AS: 21309, node_degree: 14, IP_prefix: 213.209.240.0/20
AS: 21310, node_degree: 4, IP_prefix: 193.189.126.0/23
AS: 21312, node_degree: 10, IP_prefix: 193.110.18.0/23
AS: 21315, node_degree: 7, IP_prefix: 217.148.16.0/20
AS: 21320, node_degree: 59, IP_prefix: 83.97.88.0/21
AS: 21321, node_degree: 17, IP_prefix: 217.113.249.0/24
AS: 21332, node_degree: 5, IP_prefix: 109.109.218.0/24
AS: 21333, node_degree: 3, IP_prefix: 217.113.208.0/20
AS: 21336, node_degree: 22, IP_prefix: 212.27.128.0/19
AS: 21339, node_degree: 21, IP_prefix: 185.61.164.0/22
AS: 21341, node_degree: 4, IP_prefix: 87.107.255.0/24
AS: 21344, node_degree: 206, IP_prefix: 194.242.62.0/24
AS: 21345, node_degree: 333, IP_prefix: 195.245.231.0/24
AS: 21349, node_degree: 7, IP_prefix: 185.67.152.0/22
AS: 21351, node_degree: 21, IP_prefix: 213.188.190.0/24
AS: 21353, node_degree: 8, IP_prefix: 188.133.152.0/21
AS: 21360, node_degree: 1, IP_prefix: 193.228.80.0/22
AS: 21365, node_degree: 2, IP_prefix: 212.74.220.0/22
AS: 21367, node_degree: 28, IP_prefix: 193.107.152.0/22
AS: 21378, node_degree: 2, IP_prefix: 95.106.128.0/19
AS: 21379, node_degree: 8, IP_prefix: 217.147.166.0/24
AS: 21385, node_degree: 45, IP_prefix: 217.151.80.0/20
AS: 21396, node_degree: 20, IP_prefix: 193.223.78.0/24
AS: 21404, node_degree: 206, IP_prefix: 85.28.128.0/18
AS: 21409, node_degree: 10, IP_prefix: 213.246.62.0/23
AS: 21412, node_degree: 1, IP_prefix: 217.77.16.0/20
AS: 21413, node_degree: 47, IP_prefix: 212.99.192.0/19
AS: 21414, node_degree: 44, IP_prefix: 217.76.32.61/32
AS: 21416, node_degree: 5, IP_prefix: 212.193.117.0/24
AS: 21430, node_degree: 5, IP_prefix: 185.33.136.0/22
AS: 21437, node_degree: 7, IP_prefix: 194.54.186.0/24
AS: 21438, node_degree: 2, IP_prefix: 178.76.215.0/24
AS: 21446, node_degree: 7, IP_prefix: 185.113.116.0/22
AS: 21449, node_degree: 2, IP_prefix: 212.203.82.0/24
AS: 21453, node_degree: 29, IP_prefix: 185.5.148.0/22
AS: 21461, node_degree: 1, IP_prefix: 195.149.99.0/24
AS: 21472, node_degree: 320, IP_prefix: 195.49.144.0/22
AS: 21473, node_degree: 33, IP_prefix: 212.65.0.0/19
AS: 21476, node_degree: 20, IP_prefix: 80.254.143.0/24
AS: 21478, node_degree: 26, IP_prefix: 213.129.192.0/19
AS: 21479, node_degree: 4, IP_prefix: 188.114.0.0/18
AS: 21480, node_degree: 1, IP_prefix: 185.13.136.0/22
AS: 21483, node_degree: 2, IP_prefix: 213.221.35.0/24
AS: 21485, node_degree: 28, IP_prefix: 192.211.0.0/24
AS: 21487, node_degree: 1, IP_prefix: 213.129.32.0/19
AS: 21488, node_degree: 52, IP_prefix: 217.66.108.0/24
AS: 21489, node_degree: 1, IP_prefix: 193.110.130.0/24
AS: 21491, node_degree: 2, IP_prefix: 196.0.101.0/24
AS: 21495, node_degree: 1, IP_prefix: None/None
AS: 21497, node_degree: 52, IP_prefix: 178.133.128.0/17
AS: 21500, node_degree: 7, IP_prefix: 195.69.186.80/32
AS: 21502, node_degree: 12, IP_prefix: 217.168.120.0/21
AS: 21508, node_degree: 31, IP_prefix: 205.223.19.0/24
AS: 21513, node_degree: 3, IP_prefix: 216.81.62.0/24
AS: 21523, node_degree: 2, IP_prefix: 216.144.128.0/19
AS: 21525, node_degree: 4, IP_prefix: 66.212.64.0/24
AS: 21527, node_degree: 2, IP_prefix: 208.65.239.0/24
AS: 21528, node_degree: 1, IP_prefix: 216.115.120.0/21
AS: 21547, node_degree: 18, IP_prefix: 209.251.64.0/20
AS: 21548, node_degree: 25, IP_prefix: 206.55.80.0/20
AS: 21559, node_degree: 2, IP_prefix: 208.81.59.0/24
AS: 21570, node_degree: 7, IP_prefix: 216.234.56.0/21
AS: 21571, node_degree: 1, IP_prefix: 201.23.235.0/24
AS: 21574, node_degree: 52, IP_prefix: 200.169.12.0/22
AS: 21575, node_degree: 2, IP_prefix: 207.248.123.0/24
AS: 21581, node_degree: 1, IP_prefix: 209.216.230.0/24
AS: 21599, node_degree: 3, IP_prefix: 201.218.252.0/24
AS: 21627, node_degree: 2, IP_prefix: 209.239.176.0/24
AS: 21632, node_degree: 4, IP_prefix: 216.166.148.0/24
AS: 21637, node_degree: 1, IP_prefix: 170.72.96.0/19
AS: 21640, node_degree: 5, IP_prefix: None/None
AS: 21657, node_degree: 1, IP_prefix: None/None
AS: 21669, node_degree: 1, IP_prefix: 209.212.31.0/24
AS: 21686, node_degree: 4, IP_prefix: 208.103.96.0/20
AS: 21688, node_degree: 4, IP_prefix: 216.36.24.0/21
AS: 21694, node_degree: 1, IP_prefix: 206.78.202.0/24
AS: 21719, node_degree: 1, IP_prefix: 216.222.148.0/24
AS: 21724, node_degree: 5, IP_prefix: 216.10.228.0/22
AS: 21730, node_degree: 2, IP_prefix: 206.146.40.0/21
AS: 21737, node_degree: 8, IP_prefix: 198.246.200.0/24
AS: 21743, node_degree: 5, IP_prefix: 216.10.30.0/23
AS: 21755, node_degree: 15, IP_prefix: 209.94.128.0/24
AS: 21766, node_degree: 3, IP_prefix: 207.144.180.0/23
AS: 21769, node_degree: 1, IP_prefix: 216.74.64.0/18
AS: 21777, node_degree: 11, IP_prefix: 208.139.204.0/24
AS: 21782, node_degree: 11, IP_prefix: 206.206.152.0/24
AS: 21803, node_degree: 1, IP_prefix: 209.140.15.0/24
AS: 21804, node_degree: 10, IP_prefix: 209.34.96.0/20
AS: 21808, node_degree: 1, IP_prefix: 208.93.40.0/21
AS: 21832, node_degree: 1, IP_prefix: 207.86.122.0/24
AS: 21834, node_degree: 4, IP_prefix: 199.30.183.0/24
AS: 21840, node_degree: 1, IP_prefix: 207.150.188.0/24
AS: 21845, node_degree: 1, IP_prefix: None/None
AS: 21858, node_degree: 1, IP_prefix: 208.70.71.0/24
AS: 21859, node_degree: 39, IP_prefix: 209.177.95.0/24
AS: 21864, node_degree: 10, IP_prefix: None/None
AS: 21877, node_degree: 1, IP_prefix: 199.196.63.0/24
AS: 21879, node_degree: 1, IP_prefix: 216.127.116.0/23
AS: 21880, node_degree: 2, IP_prefix: 216.198.35.0/24
AS: 21889, node_degree: 1, IP_prefix: 216.202.125.0/24
AS: 21898, node_degree: 1, IP_prefix: 216.105.176.0/20
AS: 21922, node_degree: 3, IP_prefix: 216.153.0.0/24
AS: 21928, node_degree: 5, IP_prefix: 208.54.147.0/24
AS: 21947, node_degree: 20, IP_prefix: 216.47.48.0/20
AS: 21949, node_degree: 36, IP_prefix: 207.53.252.0/22
AS: 21965, node_degree: 1, IP_prefix: 167.164.11.0/24
AS: 21976, node_degree: 11, IP_prefix: 209.242.176.0/20
AS: 21980, node_degree: 1, IP_prefix: 200.74.238.0/23
AS: 21981, node_degree: 2, IP_prefix: 76.72.128.0/20
AS: 21992, node_degree: 2, IP_prefix: 204.225.211.0/24
AS: 22002, node_degree: 1, IP_prefix: 206.81.174.0/24
AS: 22011, node_degree: 2, IP_prefix: 201.159.140.0/22
AS: 22062, node_degree: 1, IP_prefix: 199.96.155.0/24
AS: 22070, node_degree: 2, IP_prefix: 216.197.65.0/24
AS: 22071, node_degree: 7, IP_prefix: 199.27.86.0/24
AS: 22080, node_degree: 3, IP_prefix: 200.112.191.0/24
AS: 22085, node_degree: 25, IP_prefix: 201.23.191.0/24
AS: 22097, node_degree: 4, IP_prefix: 205.149.30.0/24
AS: 22110, node_degree: 1, IP_prefix: 208.103.52.0/22
AS: 22113, node_degree: 1, IP_prefix: 66.170.180.0/22
AS: 22132, node_degree: 1, IP_prefix: 64.74.207.0/24
AS: 22147, node_degree: 2, IP_prefix: 208.118.239.0/24
AS: 22150, node_degree: 1, IP_prefix: 208.87.3.0/24
AS: 22177, node_degree: 34, IP_prefix: 200.162.143.0/24
AS: 22205, node_degree: 6, IP_prefix: 216.109.156.0/22
AS: 22241, node_degree: 5, IP_prefix: 209.234.205.0/24
AS: 22243, node_degree: 1, IP_prefix: 209.11.224.0/20
AS: 22250, node_degree: 24, IP_prefix: 200.170.72.0/22
AS: 22258, node_degree: 1, IP_prefix: 157.240.142.0/24
AS: 22260, node_degree: 1, IP_prefix: 206.195.19.0/24
AS: 22284, node_degree: 4, IP_prefix: 206.197.41.0/24
AS: 22298, node_degree: 1, IP_prefix: 162.245.185.0/24
AS: 22299, node_degree: 5, IP_prefix: 216.146.51.0/24
AS: 22302, node_degree: 17, IP_prefix: 192.94.170.0/24
AS: 22311, node_degree: 1, IP_prefix: None/None
AS: 22324, node_degree: 1, IP_prefix: 204.10.60.0/22
AS: 22335, node_degree: 19, IP_prefix: 74.114.96.0/24
AS: 22343, node_degree: 2, IP_prefix: 216.27.253.0/24
AS: 22346, node_degree: 2, IP_prefix: 209.183.160.0/20
AS: 22351, node_degree: 12, IP_prefix: 216.250.221.0/24
AS: 22355, node_degree: 7, IP_prefix: 196.1.58.0/24
AS: 22356, node_degree: 61, IP_prefix: 201.76.200.0/21
AS: 22361, node_degree: 1, IP_prefix: 208.74.32.0/21
AS: 22363, node_degree: 332, IP_prefix: 216.166.63.0/24
AS: 22364, node_degree: 3, IP_prefix: 216.177.213.0/24
AS: 22381, node_degree: 42, IP_prefix: 201.87.156.0/22
AS: 22384, node_degree: 5, IP_prefix: 216.201.89.0/24
AS: 22388, node_degree: 1, IP_prefix: 192.203.115.0/24
AS: 22402, node_degree: 5, IP_prefix: 208.79.68.0/22
AS: 22408, node_degree: 1, IP_prefix: 208.92.104.0/21
AS: 22411, node_degree: 1, IP_prefix: 200.123.16.0/24
AS: 22418, node_degree: 4, IP_prefix: 192.157.88.0/22
AS: 22431, node_degree: 25, IP_prefix: 200.162.160.0/20
AS: 22438, node_degree: 3, IP_prefix: 208.92.28.0/22
AS: 22442, node_degree: 9, IP_prefix: 205.196.187.0/24
AS: 22451, node_degree: 2, IP_prefix: 65.254.186.0/24
AS: 22489, node_degree: 18, IP_prefix: 204.138.100.0/24
AS: 22500, node_degree: 1, IP_prefix: 72.20.212.0/24
AS: 22501, node_degree: 1, IP_prefix: 200.41.203.0/24
AS: 22515, node_degree: 2, IP_prefix: 200.169.32.0/20
AS: 22518, node_degree: 2, IP_prefix: 207.243.22.0/24
AS: 22534, node_degree: 3, IP_prefix: 216.51.229.0/24
AS: 22548, node_degree: 1036, IP_prefix: 200.160.0.0/20
AS: 22552, node_degree: 2, IP_prefix: 208.92.88.0/22
AS: 22561, node_degree: 60, IP_prefix: 216.231.176.0/20
AS: 22562, node_degree: 2, IP_prefix: 144.187.0.0/18
AS: 22566, node_degree: 9, IP_prefix: 208.50.208.0/21
AS: 22571, node_degree: 3, IP_prefix: 208.89.116.0/22
AS: 22573, node_degree: 3, IP_prefix: 216.126.124.0/22
AS: 22576, node_degree: 3, IP_prefix: 206.55.112.0/20
AS: 22591, node_degree: 8, IP_prefix: 173.243.62.0/24
AS: 22608, node_degree: 1, IP_prefix: 63.142.207.0/24
AS: 22616, node_degree: 14, IP_prefix: 173.205.1.0/24
AS: 22625, node_degree: 19, IP_prefix: 208.69.75.0/24
AS: 22637, node_degree: 5, IP_prefix: 216.157.223.0/24
AS: 22640, node_degree: 1, IP_prefix: 202.14.141.0/24
AS: 22645, node_degree: 34, IP_prefix: 208.76.225.0/24
AS: 22646, node_degree: 4, IP_prefix: 216.16.223.0/24
AS: 22652, node_degree: 281, IP_prefix: 208.94.104.0/21
AS: 22653, node_degree: 6, IP_prefix: 220.158.192.0/22
AS: 22663, node_degree: 1, IP_prefix: 209.254.132.0/24
AS: 22667, node_degree: 7, IP_prefix: 206.176.224.0/19
AS: 22689, node_degree: 36, IP_prefix: 201.94.240.0/20
AS: 22690, node_degree: 2, IP_prefix: 196.223.246.0/24
AS: 22691, node_degree: 15, IP_prefix: 216.44.0.0/22
AS: 22702, node_degree: 6, IP_prefix: 199.242.63.0/24
AS: 22724, node_degree: 3, IP_prefix: 200.105.255.0/24
AS: 22742, node_degree: 15, IP_prefix: 208.90.30.0/24
AS: 22747, node_degree: 1, IP_prefix: 205.166.53.0/24
AS: 22750, node_degree: 4, IP_prefix: 197.211.128.0/18
AS: 22759, node_degree: 4, IP_prefix: 208.176.156.0/23
AS: 22772, node_degree: 9, IP_prefix: 209.104.16.0/22
AS: 22773, node_degree: 548, IP_prefix: 216.231.30.0/24
AS: 22781, node_degree: 1, IP_prefix: 216.169.128.0/22
AS: 22792, node_degree: 3, IP_prefix: 216.145.95.0/24
AS: 22795, node_degree: 1, IP_prefix: 216.223.12.0/23
AS: 22799, node_degree: 2, IP_prefix: 204.174.119.0/24
AS: 22819, node_degree: 1, IP_prefix: 200.233.16.0/20
AS: 22822, node_degree: 249, IP_prefix: 208.111.184.0/24
AS: 22860, node_degree: 1, IP_prefix: 200.91.47.0/24
AS: 22869, node_degree: 3, IP_prefix: 190.122.187.0/24
AS: 22873, node_degree: 1, IP_prefix: 199.167.159.0/24
AS: 22894, node_degree: 5, IP_prefix: 201.131.248.0/23
AS: 22898, node_degree: 5, IP_prefix: 192.69.160.0/20
AS: 22908, node_degree: 3, IP_prefix: 201.175.47.0/24
AS: 22909, node_degree: 28, IP_prefix: 209.23.212.0/23
AS: 22911, node_degree: 75, IP_prefix: 199.189.118.0/24
AS: 22921, node_degree: 1, IP_prefix: 198.92.212.0/24
AS: 22925, node_degree: 42, IP_prefix: 216.185.19.0/24
AS: 22927, node_degree: 135, IP_prefix: 209.13.172.0/24
AS: 22937, node_degree: 1, IP_prefix: 208.83.100.0/22
AS: 22958, node_degree: 9, IP_prefix: 208.51.8.0/21
AS: 22964, node_degree: 4, IP_prefix: 216.95.255.0/24
AS: 22995, node_degree: 8, IP_prefix: 216.185.240.0/20
AS: 23002, node_degree: 2, IP_prefix: 200.159.233.0/24
AS: 23005, node_degree: 137, IP_prefix: 216.115.93.0/24
AS: 23024, node_degree: 1, IP_prefix: 216.100.95.0/24
AS: 23033, node_degree: 22, IP_prefix: 216.244.95.0/24
AS: 23047, node_degree: 1, IP_prefix: 157.191.95.0/24
AS: 23074, node_degree: 26, IP_prefix: 192.111.230.0/24
AS: 23089, node_degree: 8, IP_prefix: 209.245.213.0/24
AS: 23099, node_degree: 1, IP_prefix: 204.63.192.0/21
AS: 23100, node_degree: 1, IP_prefix: 208.103.64.0/20
AS: 23105, node_degree: 25, IP_prefix: 201.33.92.0/24
AS: 23106, node_degree: 1538, IP_prefix: 201.62.244.0/23
AS: 23114, node_degree: 11, IP_prefix: 209.91.216.0/24
AS: 23118, node_degree: 1, IP_prefix: 207.144.252.0/24
AS: 23126, node_degree: 1, IP_prefix: 208.42.220.0/23
AS: 23127, node_degree: 3, IP_prefix: 216.69.240.0/20
AS: 23131, node_degree: 1, IP_prefix: 198.78.128.0/21
AS: 23136, node_degree: 4, IP_prefix: 130.96.10.0/23
AS: 23138, node_degree: 8, IP_prefix: 204.145.230.0/24
AS: 23139, node_degree: 1, IP_prefix: 206.108.32.0/24
AS: 23148, node_degree: 378, IP_prefix: 204.128.252.0/24
AS: 23154, node_degree: 1, IP_prefix: 148.164.113.0/24
AS: 23175, node_degree: 2, IP_prefix: 207.66.248.0/23
AS: 23184, node_degree: 5, IP_prefix: 216.167.224.0/19
AS: 23197, node_degree: 20, IP_prefix: 198.181.124.0/22
AS: 23201, node_degree: 20, IP_prefix: 200.85.48.0/20
AS: 23203, node_degree: 1, IP_prefix: 208.85.232.0/21
AS: 23205, node_degree: 1, IP_prefix: 204.28.240.0/20
AS: 23225, node_degree: 2, IP_prefix: 208.78.187.0/24
AS: 23243, node_degree: 9, IP_prefix: 200.94.251.0/24
AS: 23248, node_degree: 8, IP_prefix: 206.214.112.0/20
AS: 23252, node_degree: 4, IP_prefix: 205.210.52.0/23
AS: 23265, node_degree: 12, IP_prefix: 206.126.26.0/24
AS: 23274, node_degree: 5, IP_prefix: 69.195.35.0/24
AS: 23304, node_degree: 2, IP_prefix: 208.82.144.0/21
AS: 23308, node_degree: 6, IP_prefix: 216.162.190.0/24
AS: 23314, node_degree: 13, IP_prefix: 216.246.172.0/22
AS: 23316, node_degree: 8, IP_prefix: 216.193.225.0/24
AS: 23336, node_degree: 2, IP_prefix: 67.218.200.0/21
AS: 23338, node_degree: 2, IP_prefix: 211.156.111.0/24
AS: 23342, node_degree: 8, IP_prefix: 216.39.112.0/20
AS: 23352, node_degree: 59, IP_prefix: 216.246.125.0/24
AS: 23367, node_degree: 3, IP_prefix: 206.198.182.0/23
AS: 23372, node_degree: 2, IP_prefix: None/None
AS: 23374, node_degree: 1, IP_prefix: 192.55.250.0/23
AS: 23383, node_degree: 12, IP_prefix: 200.106.239.0/24
AS: 23387, node_degree: 1, IP_prefix: 168.150.254.0/24
AS: 23391, node_degree: 2, IP_prefix: 216.10.187.0/24
AS: 23393, node_degree: 336, IP_prefix: 199.167.66.0/24
AS: 23396, node_degree: 1, IP_prefix: 65.202.219.0/24
AS: 23404, node_degree: 17, IP_prefix: 216.163.31.0/24
AS: 23410, node_degree: 1, IP_prefix: 170.24.254.0/24
AS: 23412, node_degree: 1, IP_prefix: 67.211.27.0/24
AS: 23415, node_degree: 1, IP_prefix: 199.46.107.0/24
AS: 23419, node_degree: 3, IP_prefix: 208.82.88.0/21
AS: 23422, node_degree: 2, IP_prefix: 208.85.248.0/21
AS: 23465, node_degree: 2, IP_prefix: 104.255.40.0/21
AS: 23467, node_degree: 2, IP_prefix: 162.247.240.0/22
AS: 23473, node_degree: 15, IP_prefix: 216.171.62.0/23
AS: 23486, node_degree: 3, IP_prefix: 206.123.96.0/22
AS: 23487, node_degree: 10, IP_prefix: 200.25.223.0/24
AS: 23498, node_degree: 64, IP_prefix: 208.69.254.0/23
AS: 23520, node_degree: 161, IP_prefix: 208.87.36.0/22
AS: 23532, node_degree: 1, IP_prefix: 66.60.64.0/19
AS: 23545, node_degree: 1, IP_prefix: 65.170.217.0/24
AS: 23550, node_degree: 12, IP_prefix: 199.229.244.0/22
AS: 23563, node_degree: 16, IP_prefix: 222.251.242.0/24
AS: 23575, node_degree: 3, IP_prefix: 203.243.16.0/24
AS: 23576, node_degree: 334, IP_prefix: 220.230.186.0/23
AS: 23620, node_degree: 2, IP_prefix: 223.252.112.0/20
AS: 23624, node_degree: 2, IP_prefix: 219.100.228.0/22
AS: 23627, node_degree: 1, IP_prefix: 210.228.16.0/20
